cd_mun;nm_mun;sede_utp;rm_origem;utp_origem;hierarquia;id_cadeia;status_cadeia;cd_destino_principal;nm_destino_principal;rm_destino_principal;utp_destino_principal;tempo_viagem_h;sugestao_analise
2922201;Muniz Ferreira;False;N/A;93;terciaria;NUCLEO_236;Interna;2922409;Mutuípe;N/A;93;1.139336321;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2922607;Nilo Peçanha;False;N/A;350;terciaria;NUCLEO_203;Mista;2931202;Taperoá;N/A;350;0.136698464;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
2924207;Pedro Alexandre;False;N/A;276;terciaria;NUCLEO_184;Mista;2927606;Santa Brígida;N/A;246;1.598354177;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
2924504;Pindaí;False;N/A;520;terciaria;NUCLEO_215;Mista;2905206;Caetité;N/A;520;1.109645078;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
2924652;Pintadas;False;N/A;603;terciaria;NUCLEO_206;Mista;2906857;Capela do Alto Alegre;N/A;708;0.889576971;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
2925105;Poções;False;N/A;362;terciaria;NUCLEO_196;Mista;2925006;Planalto;N/A;362;0.363432163;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
2926657;Ribeirão do Largo;False;N/A;542;terciaria;NUCLEO_196;Mista;2910404;Encruzilhada;N/A;362;0.942627777;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
2926707;Rio de Contas;False;N/A;627;terciaria;NUCLEO_227;Mista;2910107;Dom Basílio;N/A;627;0.682386528;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
2926806;Rio do Antônio;False;N/A;667;terciaria;NUCLEO_215;Mista;2905206;Caetité;N/A;520;1.686144057;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
2927002;Rio Real;False;N/A;469;terciaria;NUCLEO_186;Mista;2807501;Tomar do Geru;N/A;469;0.61238533;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
2928059;Santa Luzia;False;N/A;126;terciaria;NUCLEO_221;Interna;2905602;Camacan;N/A;126;0.420046096;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2928406;Santa Rita de Cássia;False;N/A;38;terciaria;NUCLEO_197;Mista;2926202;Riachão das Neves;N/A;38;1.882168576;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
2929206;São Francisco do Conde;False;Recorte Metropolitano de Salvador;291;terciaria;NUCLEO_226;Interna;2906501;Candeias;Recorte Metropolitano de Salvador;291;0.26402239;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2930808;Souto Soares;False;N/A;726;terciaria;NUCLEO_222;Mista;2903235;Barro Alto;N/A;538;0.993223204;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
2931509;Teofilândia;False;N/A;752;terciaria;NUCLEO_208;Mista;2902104;Araci;N/A;506;0.279720074;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
2931806;Tremedal;False;N/A;362;terciaria;NUCLEO_196;Mista;2903508;Belo Campo;N/A;362;0.32999672;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
2931905;Tucano;False;N/A;739;terciaria;NUCLEO_208;Mista;2902104;Araci;N/A;506;0.727625766;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
2932101;Ubaíra;False;N/A;93;terciaria;NUCLEO_236;Interna;2922409;Mutuípe;N/A;93;0.351494768;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2932200;Ubaitaba;False;N/A;126;terciaria;NUCLEO_221;Interna;2932705;Uruçuca;N/A;126;0.587245544;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2933000;Valente;False;N/A;752;terciaria;NUCLEO_208;Mista;2926103;Retirolândia;N/A;752;0.22756078;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
2933158;Várzea Nova;False;N/A;599;terciaria;NUCLEO_222;Mista;2918357;João Dourado;N/A;538;1.637731108;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3100401;Acaiaca;False;N/A;265;terciaria;NUCLEO_323;Mista;3152105;Ponte Nova;N/A;265;0.552343497;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3100609;Água Boa;False;N/A;450;terciaria;NUCLEO_325;Interna;3112307;Capelinha;N/A;450;0.775665972;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3100708;Água Comprida;False;N/A;351;terciaria;NUCLEO_247;Mista;3170107;Uberaba;N/A;351;0.707833555;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3101201;Aiuruoca;False;N/A;83;terciaria;NUCLEO_261;Mista;3115508;Caxambu;N/A;83;0.621887006;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3101300;Alagoa;False;N/A;271;terciaria;NUCLEO_285;Mista;3133006;Itamonte;N/A;271;1.394032997;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3101409;Albertina;False;N/A;308;terciaria;NUCLEO_390;Mista;3515186;Espírito Santo do Pinhal;N/A;308;0.476578109;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3101631;Alfredo Vasconcelos;False;N/A;35;terciaria;NUCLEO_291;Mista;3105608;Barbacena;N/A;35;0.21657589;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3102100;Alto Rio Doce;False;N/A;35;terciaria;NUCLEO_291;Mista;3105608;Barbacena;N/A;35;1.337137035;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3102308;Alvinópolis;False;N/A;265;terciaria;NUCLEO_323;Mista;3152105;Ponte Nova;N/A;265;0.899623521;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3102506;Amparo do Serra;False;N/A;265;terciaria;NUCLEO_323;Mista;3152105;Ponte Nova;N/A;265;0.370780403;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3102852;Angelândia;False;N/A;335;terciaria;NUCLEO_309;Mista;3139201;Malacacheta;N/A;335;1.308549807;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3102902;Antônio Carlos;False;N/A;35;terciaria;NUCLEO_291;Mista;3105608;Barbacena;N/A;35;0.302805643;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3103306;Aracitaba;False;N/A;189;terciaria;NUCLEO_291;Mista;3160702;Santos Dumont;N/A;189;0.71644755;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3103603;Arantina;False;N/A;189;terciaria;NUCLEO_291;Mista;3107505;Bom Jardim de Minas;N/A;189;0.146367122;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3104007;Araxá;True;N/A;29;terciaria;NUCLEO_247;Mista;3170107;Uberaba;N/A;351;1.770832333;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3104403;Argirita;False;N/A;8;terciaria;NUCLEO_275;Mista;3138401;Leopoldina;N/A;8;0.433792093;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3104452;Aricanduva;False;N/A;450;terciaria;NUCLEO_325;Interna;3112307;Capelinha;N/A;450;0.731379687;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3104908;Baependi;False;N/A;83;terciaria;NUCLEO_261;Mista;3115508;Caxambu;N/A;83;0.090334357;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3105707;Barra Longa;False;N/A;265;terciaria;NUCLEO_323;Mista;3152105;Ponte Nova;N/A;265;0.897696266;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3106606;Bertópolis;False;N/A;370;terciaria;NUCLEO_192;Mista;2916005;Itanhém;N/A;334;1.538434157;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3106655;Berizal;False;N/A;676;terciaria;NUCLEO_315;Mista;3120870;Curral de Dentro;N/A;676;1.207369343;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3107901;Bom Repouso;False;N/A;270;terciaria;NUCLEO_310;Mista;3110608;Cambuí;N/A;270;0.82773974;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3108008;Bom Sucesso;False;N/A;195;terciaria;NUCLEO_316;Mista;3165008;São Tiago;N/A;309;1.301516238;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3108107;Bonfim;False;Recorte Metropolitano de Belo Horizonte;42;terciaria;NUCLEO_252;Mista;3109006;Brumadinho;Recorte Metropolitano de Belo Horizonte;42;0.996151587;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3108701;Brás Pires;False;N/A;349;terciaria;NUCLEO_324;Mista;3165701;Senador Firmino;N/A;349;0.865696574;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3108800;Braúnas;False;Recorte Metropolitano do Vale do Aço;157;terciaria;NUCLEO_267;Interna;3136108;Joanésia;Recorte Metropolitano do Vale do Aço;157;0.911377201;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3109501;Cabo Verde;False;N/A;262;terciaria;NUCLEO_259;Interna;3108404;Botelhos;N/A;262;0.346072341;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3109808;Cachoeira Dourada;False;N/A;546;terciaria;NUCLEO_318;Mista;3134202;Ituiutaba;N/A;546;0.919940526;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3110004;Caeté;False;Recorte Metropolitano de Belo Horizonte;42;terciaria;NUCLEO_252;Mista;3156700;Sabará;Recorte Metropolitano de Belo Horizonte;42;0.458811419;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3110905;Campanha;False;N/A;358;terciaria;NUCLEO_273;Mista;3162005;São Gonçalo do Sapucaí;N/A;358;0.500421808;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3111101;Campina Verde;False;N/A;261;terciaria;NUCLEO_247;Mista;3152808;Prata;N/A;352;0.929391958;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3111408;Campo Florido;False;N/A;351;terciaria;NUCLEO_247;Mista;3170107;Uberaba;N/A;351;1.097741332;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3111705;Canaã;False;N/A;361;terciaria;NUCLEO_323;Mista;3163805;São Miguel do Anta;N/A;361;0.237331669;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3112505;Capim Branco;False;Recorte Metropolitano de Belo Horizonte;213;terciaria;NUCLEO_311;Mista;3141108;Matozinhos;Recorte Metropolitano de Belo Horizonte;213;0.12026171;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3112604;Capinópolis;False;N/A;546;terciaria;NUCLEO_318;Mista;3134202;Ituiutaba;N/A;546;0.619384982;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3112703;Capitão Enéas;False;N/A;218;terciaria;NUCLEO_254;Interna;3143302;Montes Claros;N/A;218;0.921295585;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3113008;Caraí;False;N/A;335;terciaria;NUCLEO_309;Mista;3146305;Padre Paraíso;N/A;335;0.810966791;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3113107;Caranaíba;False;N/A;94;terciaria;NUCLEO_265;Mista;3113206;Carandaí;N/A;35;0.410549212;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3114907;Casa Grande;False;N/A;94;terciaria;NUCLEO_265;Mista;3120409;Cristiano Otoni;N/A;35;0.494868748;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3115102;Cássia;False;N/A;112;terciaria;NUCLEO_367;Mista;3112406;Capetinga;N/A;112;0.289458588;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3116100;Chapada do Norte;False;N/A;450;terciaria;NUCLEO_325;Interna;3112307;Capelinha;N/A;450;1.858773334;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3116407;Claraval;False;N/A;112;terciaria;NUCLEO_367;Mista;3129707;Ibiraci;N/A;112;0.608092808;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3116506;Claro dos Poções;False;N/A;218;terciaria;NUCLEO_254;Interna;3143302;Montes Claros;N/A;218;1.206215954;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3116704;Coimbra;False;N/A;361;terciaria;NUCLEO_324;Mista;3172004;Visconde do Rio Branco;N/A;349;0.372328753;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3117207;Conceição das Pedras;False;N/A;270;terciaria;NUCLEO_310;Mista;3144409;Natércia;N/A;270;0.296621008;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3117306;Conceição das Alagoas;False;N/A;351;terciaria;NUCLEO_247;Mista;3170107;Uberaba;N/A;351;0.963137244;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3117702;Conceição do Rio Verde;False;N/A;83;terciaria;NUCLEO_273;Mista;3169307;Três Corações;N/A;358;0.875117018;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3117801;Conceição dos Ouros;False;N/A;270;terciaria;NUCLEO_310;Mista;3109709;Cachoeira de Minas;N/A;270;0.155337508;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3118205;Conquista;False;N/A;351;terciaria;NUCLEO_247;Mista;3170107;Uberaba;N/A;351;0.87913475;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3118700;Coqueiral;False;N/A;195;terciaria;NUCLEO_279;Interna;3144607;Nepomuceno;N/A;195;0.390938863;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3118809;Coração de Jesus;False;N/A;218;terciaria;NUCLEO_254;Interna;3143302;Montes Claros;N/A;218;1.261541858;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3119807;Córrego Danta;False;N/A;227;terciaria;NUCLEO_250;Mista;3168200;Tapiraí;N/A;645;0.841153331;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3119906;Córrego do Bom Jesus;False;N/A;63;terciaria;NUCLEO_310;Mista;3110608;Cambuí;N/A;270;0.010252864;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3120102;Couto de Magalhães de Minas;False;N/A;104;terciaria;NUCLEO_269;Mista;3121605;Diamantina;N/A;104;0.520664266;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3121258;Delta;False;N/A;351;terciaria;NUCLEO_247;Mista;3170107;Uberaba;N/A;351;0.553501096;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3121506;Desterro do Melo;False;N/A;35;terciaria;NUCLEO_291;Mista;3105608;Barbacena;N/A;35;0.582195467;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3122207;Divinolândia de Minas;False;N/A;521;terciaria;NUCLEO_278;Interna;3171808;Virginópolis;N/A;521;0.208746093;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3123007;Dores de Campos;False;N/A;309;terciaria;NUCLEO_316;Mista;3152709;Prados;N/A;309;1.059334696;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3123304;Dores do Turvo;False;N/A;349;terciaria;NUCLEO_324;Mista;3165701;Senador Firmino;N/A;349;0.528329321;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3123908;Entre Rios de Minas;False;N/A;309;terciaria;NUCLEO_316;Mista;3137403;Lagoa Dourada;N/A;309;0.539716941;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3124609;Estrela Dalva;False;N/A;300;terciaria;NUCLEO_343;Interna;3151107;Pirapetinga;N/A;300;0.257905965;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3124708;Estrela do Indaiá;False;N/A;227;terciaria;NUCLEO_292;Mista;3138807;Luz;N/A;227;0.765937288;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3125309;Faria Lemos;False;N/A;49;terciaria;NUCLEO_274;Mista;3113305;Carangola;N/A;221;0.196078343;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3126703;Francisco Sá;False;N/A;218;terciaria;NUCLEO_254;Interna;3143302;Montes Claros;N/A;218;0.796975675;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3126752;Franciscópolis;False;N/A;335;terciaria;NUCLEO_309;Mista;3139201;Malacacheta;N/A;335;0.177899212;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3127354;Glaucilândia;False;N/A;218;terciaria;NUCLEO_254;Interna;3143302;Montes Claros;N/A;218;0.513027895;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3127909;Grupiara;False;N/A;352;terciaria;NUCLEO_247;Mista;3124807;Estrela do Sul;N/A;352;1.203488405;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3128105;Guapé;False;N/A;438;terciaria;NUCLEO_273;Mista;3130507;Ilicínea;N/A;438;0.620231879;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3128204;Guaraciaba;False;N/A;265;terciaria;NUCLEO_323;Mista;3152105;Ponte Nova;N/A;265;0.542165194;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3129004;Guiricema;False;N/A;221;terciaria;NUCLEO_324;Mista;3172004;Visconde do Rio Branco;N/A;349;0.214034006;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3129103;Gurinhatã;False;N/A;546;terciaria;NUCLEO_318;Mista;3134202;Ituiutaba;N/A;546;1.266435596;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3129400;Ibertioga;False;N/A;35;terciaria;NUCLEO_291;Mista;3105608;Barbacena;N/A;35;0.703192954;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3129657;Ibiracatu;False;N/A;552;terciaria;NUCLEO_306;Mista;3170909;Varzelândia;N/A;218;0.424672769;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3130101;Igarapé;False;Recorte Metropolitano de Belo Horizonte;42;terciaria;NUCLEO_252;Mista;3106705;Betim;Recorte Metropolitano de Belo Horizonte;42;0.200312268;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3131604;Iraí de Minas;False;N/A;352;terciaria;NUCLEO_293;Mista;3148103;Patrocínio;N/A;243;0.93450896;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3133303;Itaobim;False;N/A;634;terciaria;NUCLEO_309;Mista;3146305;Padre Paraíso;N/A;335;0.982504697;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3134905;Jacutinga;False;N/A;217;terciaria;NUCLEO_390;Mista;3515186;Espírito Santo do Pinhal;N/A;308;1.1806489;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3135001;Jaguaraçu;False;Recorte Metropolitano do Vale do Aço;157;terciaria;NUCLEO_267;Interna;3103009;Antônio Dias;Recorte Metropolitano do Vale do Aço;157;0.425613566;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3135605;Jequitaí;False;N/A;218;terciaria;NUCLEO_254;Interna;3143302;Montes Claros;N/A;218;1.522781753;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3136520;José Gonçalves de Minas;False;N/A;450;terciaria;NUCLEO_325;Interna;3138351;Leme do Prado;N/A;450;0.814694282;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3136652;Juatuba;False;Recorte Metropolitano de Belo Horizonte;169;terciaria;NUCLEO_252;Mista;3106705;Betim;Recorte Metropolitano de Belo Horizonte;42;0.223710664;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3136801;Juramento;False;N/A;218;terciaria;NUCLEO_254;Interna;3143302;Montes Claros;N/A;218;0.658071744;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3137106;Lagamar;False;N/A;243;terciaria;NUCLEO_293;Mista;3153400;Presidente Olegário;N/A;243;0.874604256;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3138104;Lassance;False;N/A;257;terciaria;NUCLEO_257;Interna;3170800;Várzea da Palma;N/A;257;0.57805188;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3138625;Limeira do Oeste;False;N/A;108;terciaria;NUCLEO_286;Mista;3170438;União de Minas;N/A;108;1.330083551;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3138658;Lontra;False;N/A;218;terciaria;NUCLEO_254;Interna;3143302;Montes Claros;N/A;218;1.723133249;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3139805;Mar de Espanha;False;N/A;189;terciaria;NUCLEO_291;Mista;3106903;Bicas;N/A;189;0.352505278;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3140159;Mário Campos;False;Recorte Metropolitano de Belo Horizonte;42;terciaria;NUCLEO_252;Mista;3106705;Betim;Recorte Metropolitano de Belo Horizonte;42;0.181753016;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3140209;Maripá de Minas;False;N/A;189;terciaria;NUCLEO_291;Mista;3106903;Bicas;N/A;189;0.191491767;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3140407;Marmelópolis;False;N/A;313;terciaria;NUCLEO_285;Mista;3171709;Virgínia;N/A;313;0.425267061;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3140555;Mata Verde;False;N/A;373;terciaria;NUCLEO_196;Mista;2910404;Encruzilhada;N/A;362;1.016598186;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3142007;Mirabela;False;N/A;218;terciaria;NUCLEO_254;Interna;3143302;Montes Claros;N/A;218;1.004688318;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3143104;Monte Carmelo;False;N/A;352;terciaria;NUCLEO_293;Mista;3148103;Patrocínio;N/A;243;1.202070663;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3144359;Naque;False;Recorte Metropolitano do Vale do Aço;157;terciaria;NUCLEO_267;Interna;3106309;Belo Oriente;Recorte Metropolitano do Vale do Aço;157;0.469874215;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3144508;Nazareno;False;N/A;309;terciaria;NUCLEO_316;Mista;3165008;São Tiago;N/A;309;1.11321505;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3145406;Olaria;False;N/A;189;terciaria;NUCLEO_291;Mista;3138609;Lima Duarte;N/A;189;0.26041235;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3145604;Oliveira;False;N/A;102;terciaria;NUCLEO_316;Mista;3165008;São Tiago;N/A;309;0.904054319;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3145703;Oliveira Fortes;False;N/A;35;terciaria;NUCLEO_291;Mista;3160702;Santos Dumont;N/A;189;0.394246457;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3145851;Oratórios;False;N/A;265;terciaria;NUCLEO_323;Mista;3152105;Ponte Nova;N/A;265;0.440126502;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3146602;Paiva;False;N/A;35;terciaria;NUCLEO_314;Mista;3141603;Mercês;N/A;189;0.403643232;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
3148400;Paulistas;False;N/A;521;terciaria;NUCLEO_320;Mista;3162807;São João Evangelista;N/A;521;0.96530284;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3150307;Piedade do Rio Grande;False;N/A;309;terciaria;NUCLEO_316;Mista;3139102;Madre de Deus de Minas;N/A;309;0.316076923;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3150802;Piranga;False;N/A;361;terciaria;NUCLEO_323;Mista;3152303;Porto Firme;N/A;361;0.398642748;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3153103;Presidente Bernardes;False;N/A;349;terciaria;NUCLEO_324;Mista;3165701;Senador Firmino;N/A;349;1.330273522;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3153509;Alto Jequitibá;False;N/A;214;terciaria;NUCLEO_298;Interna;3139508;Manhumirim;N/A;214;0.121443334;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3153905;Raposos;False;Recorte Metropolitano de Belo Horizonte;42;terciaria;NUCLEO_252;Mista;3144805;Nova Lima;Recorte Metropolitano de Belo Horizonte;42;0.130956256;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3154101;Recreio;False;N/A;8;terciaria;NUCLEO_275;Mista;3138401;Leopoldina;N/A;8;0.531556188;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3154408;Ressaquinha;False;N/A;35;terciaria;NUCLEO_291;Mista;3105608;Barbacena;N/A;35;0.381971183;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3154804;Rio Acima;False;Recorte Metropolitano de Belo Horizonte;42;terciaria;NUCLEO_252;Mista;3144805;Nova Lima;Recorte Metropolitano de Belo Horizonte;42;0.255705478;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3157302;Santa Bárbara do Tugúrio;False;N/A;35;terciaria;NUCLEO_291;Mista;3105608;Barbacena;N/A;35;0.429806145;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3157401;Santa Cruz do Escalvado;False;N/A;265;terciaria;NUCLEO_323;Mista;3152105;Ponte Nova;N/A;265;0.513368838;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3157708;Santa Juliana;False;N/A;351;terciaria;NUCLEO_247;Mista;3170107;Uberaba;N/A;351;1.535490615;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3158300;Santana da Vargem;False;N/A;358;terciaria;NUCLEO_273;Mista;3169406;Três Pontas;N/A;358;0.275597833;Vínculo Híbrido: Município e destino estão na mesma UTP, mas respondem a um núcleo externo.
3158607;Santana do Deserto;False;N/A;189;terciaria;NUCLEO_345;Mista;3300951;Comendador Levy Gasparian;N/A;345;1.841801226;Desvio de Fluxo: Município pertence a uma UTP, mas seu vínculo principal é com um polo externo.
